,,,,HUMI,PRES,TEMP,cbwd,Iws,precipitation
2014,8,3,11,66.86,1000,33,315,26,0
2014,8,3,12,63.01,1000,33,315,33,0
2014,8,3,13,59.36,999,33,315,41,0
2014,8,3,14,56.14,999,34,315,47,0
2014,8,3,15,56.14,999,34,315,52,0
2014,8,3,16,56.14,999,34,45,4,0
2014,8,3,17,59.36,999,33,45,8,0
2014,8,3,18,62.79,999,32,45,11,0
2014,8,3,19,59.36,1000,33,45,14,0
2014,8,3,20,74.85,1001,31,135,4,0
2014,8,3,21,74.69,1002,30,135,8,0
2014,8,3,22,74.69,1002,30,135,12,0
2014,8,3,23,79.11,1002,29,135,16,0
2014,8,4,0,79.11,1002,29,135,19,0
2014,8,4,1,79.11,1002,29,135,21,0
2014,8,4,2,83.82,1001,28,135,24,0
2014,8,4,3,83.82,1001,28,225,1,0
2014,8,4,4,88.94,1002,28,225,2,0
2014,8,4,5,88.94,1002,28,225,4,0
2014,8,4,6,88.94,1002,28,None,0,0
2014,8,4,7,79.25,1003,30,None,0,0
2014,8,4,8,66.86,1003,33,None,1,0
2014,8,4,9,59.59,1003,34,225,3,0
2014,8,4,10,56.38,1003,35,225,5,0
2014,8,4,11,53.11,1002,35,225,8,0
2014,8,4,12,50.27,1002,36,315,2,0
2014,8,4,13,44.82,1002,37,135,2,0
2014,8,4,14,47.6,1001,37,225,3,0
2014,8,4,15,53.36,1001,36,45,4,0
2014,8,4,16,70.73,1001,32,135,3,0
2014,8,4,17,66.86,1001,33,135,6,0
2014,8,4,18,63.01,1002,33,135,10,0
2014,8,4,19,66.66,1002,32,135,14,0
2014,8,4,20,70.73,1003,32,135,19,0
2014,8,4,21,74.85,1004,31,135,23,0
2014,8,4,22,79.25,1003,30,135,26,0
2014,8,4,23,79.25,1003,30,135,28,0
2014,8,5,0,83.94,1003,29,135,30,0
2014,8,5,1,83.94,1003,29,135,33,0
2014,8,5,2,83.94,1003,29,135,36,0
2014,8,5,3,88.94,1003,28,135,39,0
2014,8,5,4,88.94,1003,28,135,43,0
2014,8,5,5,88.94,1003,28,135,46,0
2014,8,5,6,88.94,1004,28,135,50,0
2014,8,5,7,83.94,1004,29,135,54,0
2014,8,5,8,79.25,1004,30,135,57,0
2014,8,5,9,74.85,1004,31,135,59,0
2014,8,5,10,66.86,1004,33,135,61,0
2014,8,5,11,66.86,1004,33,135,64,0
2014,8,5,12,63.23,1004,34,None,2,0
2014,8,5,13,53.36,1003,36,135,3,0
2014,8,5,14,53.36,1002,36,135,7,0
2014,8,5,15,53.36,1002,36,135,12,0
2014,8,5,16,56.38,1002,35,135,17,0
2014,8,5,17,59.82,1002,35,135,22,0
2014,8,5,18,63.01,1002,33,135,27,0
2014,8,5,19,70.73,1003,32,135,32,0
2014,8,5,20,74.85,1004,31,135,37,0
2014,8,5,21,79.25,1005,30,135,41,0
2014,8,5,22,74.69,1005,30,135,46,0
2014,8,5,23,79.11,1004,29,135,51,0
2014,8,6,0,83.94,1004,29,135,55,0
2014,8,6,1,88.94,1003,28,135,60,0
2014,8,6,2,88.94,1003,28,135,65,0
2014,8,6,3,83.82,1003,28,135,69,0
2014,8,6,4,83.82,1003,28,135,72,0
2014,8,6,5,83.82,1003,28,135,75,0
2014,8,6,6,83.82,1003,28,135,77,0
2014,8,6,7,83.94,1003,29,135,80,0
2014,8,6,8,79.25,1003,30,135,84,0
2014,8,6,9,70.73,1004,32,225,3,0
2014,8,6,10,67.06,1004,34,225,5,0
2014,8,6,11,63.23,1003,34,None,2,0
2014,8,6,12,59.82,1003,35,225,4,0
2014,8,6,13,59.82,1002,35,225,10,0
2014,8,6,14,66.86,1002,33,135,3,0
2014,8,6,15,66.86,1001,33,135,9,0
2014,8,6,16,63.23,1001,34,135,15,0
2014,8,6,17,66.86,1001,33,135,21,0
2014,8,6,18,66.66,1002,32,135,25,0
2014,8,6,19,74.85,1003,31,135,29,0
2014,8,6,20,74.69,1004,30,135,35,0
2014,8,6,21,79.11,1004,29,135,39,0
2014,8,6,22,79.11,1004,29,135,43,0
2014,8,6,23,79.11,1004,29,135,47,0
2014,8,7,0,79.11,1004,29,135,52,0
2014,8,7,1,83.82,1003,28,135,56,0
2014,8,7,2,83.82,1002,28,135,60,0
2014,8,7,3,88.94,1002,28,135,64,0
2014,8,7,4,83.82,1002,28,135,67,0
2014,8,7,5,83.82,1002,28,135,71,0
2014,8,7,6,83.82,1002,28,135,75,0
2014,8,7,7,83.94,1003,29,135,79,0
2014,8,7,8,74.69,1003,30,135,83,0
2014,8,7,9,70.54,1003,31,135,87,0
2014,8,7,10,66.66,1003,32,135,92,0
2014,8,7,11,59.36,1003,33,135,96,0
2014,8,7,12,63.01,1002,33,135,100,0
2014,8,7,13,59.59,1001,34,135,105,0
2014,8,7,14,59.59,1001,34,135,110,0
2014,8,7,15,59.36,1000,33,135,116,0
2014,8,7,16,59.36,1000,33,135,121,0
2014,8,7,17,62.79,1001,32,135,127,0
2014,8,7,18,70.54,1001,31,135,132,0
2014,8,7,19,74.69,1002,30,135,137,0
2014,8,7,20,74.69,1002,30,135,142,0
2014,8,7,21,79.11,1003,29,135,147,0
2014,8,7,22,74.52,1003,29,135,152,0
2014,8,7,23,74.52,1003,29,135,157,0
2014,8,8,0,83.82,1003,28,135,160,0
2014,8,8,1,83.82,1002,28,135,164,0
2014,8,8,2,83.82,1002,28,135,169,0
2014,8,8,3,83.82,1002,28,135,173,0
2014,8,8,4,83.82,1002,28,135,176,0
2014,8,8,5,83.82,1002,28,45,4,0
2014,8,8,6,83.82,1002,28,135,4,0
2014,8,8,7,83.82,1002,28,45,4,0
2014,8,8,8,88.94,1003,28,135,5,0
2014,8,8,9,88.94,1003,28,135,8,0.1
2014,8,8,10,94.29,1004,27,135,11,0.1
2014,8,8,11,94.29,1004,27,135,13,0.4
2014,8,8,12,88.94,1002,28,135,15,0.4
2014,8,8,13,83.94,1002,29,225,2,0
2014,8,8,14,88.86,1002,27,315,3,0.3
2014,8,8,15,88.86,1002,27,45,2,29.2
2014,8,8,16,94.29,1002,27,45,4,10.4
2014,8,8,17,88.86,1002,27,45,6,0.5
2014,8,8,18,88.86,1002,27,225,2,4.9
2014,8,8,19,88.78,1003,26,45,1,7.9
2014,8,8,20,94.25,1003,26,225,1,1.9
2014,8,8,21,94.25,1004,26,None,1,0
2014,8,8,22,94.25,1004,26,45,2,0.1
2014,8,8,23,94.25,1004,26,45,4,2.3
2014,8,9,0,94.25,1004,26,135,2,0.5
2014,8,9,1,94.25,1004,26,135,4,0
2014,8,9,2,94.25,1003,26,135,6,0
2014,8,9,3,94.25,1003,26,225,2,0
2014,8,9,4,94.25,1003,26,225,3,0
2014,8,9,5,94.25,1003,26,315,1,0
2014,8,9,6,94.25,1003,26,225,1,0
2014,8,9,7,94.25,1003,26,None,0,0
2014,8,9,8,94.25,1004,26,315,2,0
2014,8,9,9,88.86,1004,27,315,4,0.2
2014,8,9,10,83.71,1004,27,45,2,0
2014,8,9,11,88.86,1004,27,45,6,0
2014,8,9,12,88.78,1004,26,45,9,0.6
2014,8,9,13,88.78,1004,26,45,11,1.1
2014,8,9,14,88.78,1003,26,45,13,0.3
2014,8,9,15,94.25,1003,26,45,15,0
2014,8,9,16,83.71,1003,27,135,2,0
2014,8,9,17,83.71,1002,27,45,2,0
2014,8,9,18,83.71,1003,27,225,2,0
2014,8,9,19,83.71,1003,27,None,0,0.2
2014,8,9,20,94.25,1003,26,45,1,0
2014,8,9,21,88.78,1004,26,135,1,0.1
2014,8,9,22,88.78,1003,26,225,1,0
2014,8,9,23,88.78,1003,26,135,1,0
2014,8,10,0,94.25,1003,26,135,2,0
2014,8,10,1,94.25,1002,26,225,1,0
2014,8,10,2,94.25,1002,26,225,3,0.1
2014,8,10,3,94.25,1002,26,315,4,0.3
2014,8,10,4,94.2,1003,25,315,9,0
2014,8,10,5,94.2,1003,25,315,14,0
2014,8,10,6,94.2,1003,25,315,18,0
2014,8,10,7,88.7,1003,25,315,24,0.1
2014,8,10,8,88.7,1003,25,315,30,0.1
2014,8,10,9,83.48,1004,25,315,36,0
2014,8,10,10,83.6,1004,26,315,40,0
2014,8,10,11,83.6,1004,26,315,45,0
2014,8,10,12,78.82,1004,27,315,51,0
2014,8,10,13,78.82,1003,27,315,56,0
2014,8,10,14,74.35,1003,28,315,61,0
2014,8,10,15,69.98,1002,28,315,66,0
2014,8,10,16,69.98,1003,28,315,71,0
2014,8,10,17,69.98,1003,28,315,75,0
2014,8,10,18,69.79,1003,27,315,80,0
2014,8,10,19,69.79,1004,27,315,84,0
2014,8,10,20,83.6,1004,26,45,3,0
2014,8,10,21,88.7,1005,25,45,6,0
2014,8,10,22,88.7,1005,25,45,8,0
2014,8,10,23,83.48,1004,25,45,9,0
2014,8,11,0,88.7,1004,25,45,11,0
2014,8,11,1,88.62,1004,24,45,14,0
2014,8,11,2,83.48,1004,25,45,15,0
2014,8,11,3,88.62,1004,24,315,2,0
2014,8,11,4,88.62,1004,24,315,5,0
2014,8,11,5,94.12,1004,23,45,2,0
2014,8,11,6,88.62,1005,24,45,5,0
2014,8,11,7,83.48,1005,25,45,8,0
2014,8,11,8,78.68,1005,26,45,11,0
2014,8,11,9,74.19,1005,27,45,14,0
2014,8,11,10,65.83,1005,28,45,17,0
2014,8,11,11,65.83,1005,28,45,21,0
2014,8,11,12,55.15,1004,30,45,24,0
2014,8,11,13,55.15,1004,30,45,27,0
2014,8,11,14,55.15,1003,30,None,2,0
2014,8,11,15,52.09,1003,31,45,3,0
2014,8,11,16,55.15,1003,30,45,7,0
2014,8,11,17,54.9,1003,29,45,11,0
2014,8,11,18,61.9,1003,28,45,15,0
2014,8,11,19,65.62,1004,27,45,20,0
2014,8,11,20,65.62,1005,27,45,24,0
2014,8,11,21,69.79,1005,27,45,27,0
2014,8,11,22,69.79,1005,27,45,30,0
2014,8,11,23,74.02,1005,26,135,4,0
2014,8,12,0,74.02,1005,26,135,6,0
2014,8,12,1,74.02,1004,26,135,8,0
2014,8,12,2,74.02,1005,26,135,11,0
2014,8,12,3,74.02,1004,26,135,13,0
2014,8,12,4,74.02,1004,26,135,15,0
2014,8,12,5,74.02,1004,26,135,17,0
2014,8,12,6,74.02,1005,26,45,2,0
2014,8,12,7,74.02,1005,26,135,2,0
2014,8,12,8,74.02,1005,26,45,1,0
2014,8,12,9,69.79,1005,27,135,2,0
2014,8,12,10,74.19,1006,27,225,3,4.8
2014,8,12,11,88.62,1006,24,135,2,1.4
2014,8,12,12,83.37,1006,24,45,4,0
2014,8,12,13,74.02,1005,26,45,7,0
2014,8,12,14,65.41,1004,26,45,11,0
2014,8,12,15,57.93,1004,27,135,5,0
2014,8,12,16,57.93,1005,27,135,8,0
2014,8,12,17,57.93,1005,27,135,11,0
2014,8,12,18,57.69,1005,26,135,13,0
2014,8,12,19,57.69,1005,26,45,3,0
2014,8,12,20,65.41,1006,26,45,6,0
2014,8,12,21,69.6,1006,26,45,9,None
2014,8,12,22,69.6,1006,26,45,12,0
2014,8,12,23,69.6,1006,26,45,15,0
2014,8,13,0,74.02,1005,26,45,19,0
2014,8,13,1,78.68,1005,26,135,3,0
2014,8,13,2,83.6,1005,26,135,6,0
2014,8,13,3,83.6,1005,26,135,9,0
2014,8,13,4,83.6,1004,26,45,3,0
2014,8,13,5,83.6,1004,26,135,3,0
2014,8,13,6,83.6,1004,26,135,6,0
2014,8,13,7,83.6,1004,26,135,10,0
2014,8,13,8,74.19,1004,27,135,15,0
2014,8,13,9,65.83,1005,28,135,20,0
2014,8,13,10,62.13,1005,29,135,24,0
2014,8,13,11,62.35,1004,30,45,4,0
2014,8,13,12,52.09,1004,31,135,4,0
2014,8,13,13,52.09,1003,31,135,9,0
2014,8,13,14,52.35,1003,32,135,14,0
2014,8,13,15,62.57,1002,31,135,19,0
2014,8,13,16,62.57,1002,31,135,25,0
2014,8,13,17,66.25,1003,30,135,30,0
2014,8,13,18,70.17,1004,29,45,5,0
2014,8,13,19,74.35,1004,28,45,11,0
2014,8,13,20,78.97,1005,28,135,4,0
2014,8,13,21,78.97,1005,28,135,9,0
2014,8,13,22,78.97,1005,28,135,14,0
2014,8,13,23,83.71,1005,27,135,19,0
2014,8,14,0,83.82,1005,28,45,4,0
2014,8,14,1,88.86,1004,27,135,3,0
2014,8,14,2,88.86,1004,27,135,6,0
2014,8,14,3,88.86,1003,27,135,8,0
2014,8,14,4,88.86,1003,27,135,11,0
2014,8,14,5,88.86,1004,27,135,13,0
2014,8,14,6,88.86,1004,27,135,16,0
2014,8,14,7,88.94,1004,28,135,19,0
2014,8,14,8,83.82,1004,28,135,21,0
2014,8,14,9,88.78,1004,26,315,6,3.3
2014,8,14,10,88.78,1005,26,315,13,0
2014,8,14,11,83.71,1005,27,315,19,0
2014,8,14,12,83.71,1004,27,315,23,1.9
2014,8,14,13,83.71,1004,27,315,27,0.8
2014,8,14,14,94.25,1005,26,315,31,0.5
2014,8,14,15,88.7,1005,25,45,9,0.1
2014,8,14,16,83.48,1006,25,45,16,0
2014,8,14,17,83.48,1006,25,45,21,0
2014,8,14,18,83.48,1007,25,45,25,0
2014,8,14,19,88.62,1007,24,45,29,0
2014,8,14,20,88.62,1008,24,45,33,0
2014,8,14,21,88.62,1008,24,45,37,0
2014,8,14,22,88.62,1008,24,45,40,0
2014,8,14,23,88.62,1009,24,45,42,0
2014,8,15,0,94.16,1009,24,315,3,0
2014,8,15,1,94.16,1009,24,315,6,0
2014,8,15,2,94.16,1009,24,315,9,0
2014,8,15,3,94.16,1009,24,315,11,0
2014,8,15,4,88.62,1009,24,315,13,0
2014,8,15,5,94.16,1009,24,315,16,0.1
2014,8,15,6,94.16,1010,24,315,19,0
2014,8,15,7,94.16,1010,24,45,3,0
2014,8,15,8,88.7,1010,25,45,6,0
2014,8,15,9,88.7,1010,25,45,9,0
2014,8,15,10,78.68,1011,26,45,11,0
2014,8,15,11,74.19,1010,27,45,14,0
2014,8,15,12,78.68,1010,26,45,16,0
2014,8,15,13,69.79,1010,27,45,17,0
2014,8,15,14,69.98,1010,28,135,2,0
2014,8,15,15,65.83,1009,28,45,2,0
2014,8,15,16,78.68,1009,26,45,5,0
2014,8,15,17,88.7,1010,25,135,3,0
2014,8,15,18,83.48,1010,25,135,6,0
2014,8,15,19,83.48,1010,25,135,8,0
2014,8,15,20,83.48,1010,25,135,10,0
2014,8,15,21,83.48,1010,25,None,1,0
2014,8,15,22,83.48,1010,25,135,4,0
2014,8,15,23,88.7,1010,25,135,7,0
2014,8,16,0,88.7,1010,25,135,9,0
2014,8,16,1,88.7,1010,25,135,11,0
2014,8,16,2,88.7,1010,25,135,13,0
2014,8,16,3,88.7,1009,25,135,16,0
2014,8,16,4,88.7,1009,25,135,17,0
2014,8,16,5,88.7,1009,25,45,2,0
2014,8,16,6,88.7,1010,25,45,4,0
2014,8,16,7,78.68,1010,26,45,7,0
2014,8,16,8,78.68,1010,26,135,4,0
2014,8,16,9,74.19,1010,27,135,8,0
2014,8,16,10,69.98,1010,28,45,4,0
2014,8,16,11,65.83,1010,28,45,8,0
2014,8,16,12,58.42,1009,29,135,6,0
2014,8,16,13,58.42,1009,29,45,6,0
2014,8,16,14,65.83,1009,28,45,12,0
2014,8,16,15,65.83,1008,28,45,18,0
2014,8,16,16,69.79,1009,27,45,23,0
2014,8,16,17,69.79,1008,27,135,5,0.1
2014,8,16,18,74.02,1008,26,135,10,0
2014,8,16,19,74.02,1008,26,45,5,0
2014,8,16,20,78.68,1008,26,135,4,0
2014,8,16,21,78.68,1008,26,45,4,0
2014,8,16,22,78.68,1008,26,135,4,0
2014,8,16,23,83.48,1008,25,45,3,0
2014,8,17,0,83.48,1007,25,45,6,0.4
2014,8,17,1,94.16,1007,24,45,8,3.8
2014,8,17,2,100,1006,23,45,10,1.8
2014,8,17,3,94.12,1006,23,45,15,1.8
2014,8,17,4,94.07,1006,22,45,19,1.1
2014,8,17,5,94.07,1006,22,45,23,0.1
2014,8,17,6,94.07,1006,22,45,26,0.7
2014,8,17,7,88.54,1006,23,45,28,8.5
2014,8,17,8,94.12,1007,23,315,3,2.8
2014,8,17,9,100,1006,23,315,6,1.4
2014,8,17,10,94.16,1007,24,45,4,1.2
2014,8,17,11,94.16,1006,24,45,8,0.3
2014,8,17,12,100,1006,24,45,11,0.1
2014,8,17,13,94.16,1006,24,45,16,0
2014,8,17,14,94.12,1006,23,45,21,0
2014,8,17,15,94.12,1006,23,45,27,0
2014,8,17,16,94.12,1006,23,45,32,0
2014,8,17,17,88.54,1006,23,45,37,0
2014,8,17,18,88.54,1007,23,315,5,0
2014,8,17,19,94.07,1007,22,315,10,0
2014,8,17,20,88.54,1008,23,315,14,0
2014,8,17,21,88.54,1008,23,315,18,0
2014,8,17,22,88.54,1009,23,315,22,0
2014,8,17,23,88.54,1008,23,315,26,0
2014,8,18,0,88.54,1009,23,315,30,0
2014,8,18,1,94.12,1008,23,315,33,0
2014,8,18,2,94.12,1009,23,225,2,0
2014,8,18,3,94.12,1009,23,315,3,0
2014,8,18,4,94.12,1009,23,225,2,0
2014,8,18,5,94.12,1009,23,315,3,0.2
2014,8,18,6,94.12,1009,23,315,6,0
2014,8,18,7,94.12,1010,23,315,7,0.3
2014,8,18,8,88.62,1010,24,315,9,0.1
2014,8,18,9,88.62,1010,24,315,12,0
2014,8,18,10,83.48,1010,25,45,2,0
2014,8,18,11,83.48,1010,25,315,3,0
2014,8,18,12,83.48,1010,25,315,7,0.2
2014,8,18,13,94.16,1010,24,315,10,0.3
2014,8,18,14,94.16,1010,24,315,13,2.6
2014,8,18,15,94.16,1010,24,315,16,5.1
2014,8,18,16,94.16,1009,24,45,2,5.3
2014,8,18,17,94.12,1010,23,45,4,None
2014,8,18,18,94.12,1010,23,315,2,None
2014,8,18,19,94.12,1010,23,315,4,1.2
2014,8,18,20,94.12,1011,23,315,8,6.1
2014,8,18,21,94.12,1011,23,45,2,5.3
2014,8,18,22,94.12,1011,23,45,4,1.3
2014,8,18,23,94.07,1010,22,45,7,0.9
2014,8,19,0,94.07,1011,22,45,10,1.1
2014,8,19,1,94.07,1010,22,315,3,1
2014,8,19,2,94.07,1010,22,45,3,1.3
2014,8,19,3,94.07,1010,22,45,6,0.4
2014,8,19,4,94.07,1010,22,45,10,0.9
2014,8,19,5,94.07,1010,22,45,13,0.9
2014,8,19,6,100,1011,21,45,17,0.2
2014,8,19,7,94.07,1011,22,45,20,0.1
2014,8,19,8,94.07,1011,22,45,23,2
2014,8,19,9,94.07,1012,22,45,25,1.5
2014,8,19,10,100,1012,22,45,27,1
2014,8,19,11,94.12,1012,23,45,29,0.1
2014,8,19,12,94.12,1011,23,45,32,0.1
2014,8,19,13,88.62,1011,24,45,34,0.8
2014,8,19,14,94.12,1011,23,315,3,0.2
2014,8,19,15,88.62,1011,24,45,3,0.2
2014,8,19,16,88.62,1011,24,None,1,0.5
2014,8,19,17,94.12,1011,23,45,3,0.2
2014,8,19,18,94.12,1011,23,45,5,0
2014,8,19,19,94.12,1011,23,45,7,0
2014,8,19,20,94.12,1011,23,None,1,0.1
2014,8,19,21,94.12,1011,23,135,2,0
2014,8,19,22,94.12,1010,23,45,2,0
2014,8,19,23,94.12,1010,23,None,0,0
2014,8,20,0,94.12,1011,23,225,2,0
2014,8,20,1,94.12,1010,23,None,1,0
2014,8,20,2,94.12,1010,23,None,2,0
2014,8,20,3,94.12,1010,23,45,1,0.1
2014,8,20,4,94.12,1009,23,45,3,0.3
2014,8,20,5,94.12,1009,23,45,5,0.8
2014,8,20,6,94.12,1009,23,45,7,2.7
2014,8,20,7,94.12,1009,23,45,10,3.2
2014,8,20,8,94.12,1011,23,45,11,11.2
2014,8,20,9,100,1010,22,45,15,6.2
2014,8,20,10,94.12,1010,23,45,17,6.5
2014,8,20,11,100,1008,23,45,22,5.8
2014,8,20,12,94.16,1008,24,45,26,7.5
2014,8,20,13,94.16,1008,24,45,31,2.6
2014,8,20,14,94.16,1008,24,45,36,1
2014,8,20,15,88.54,1008,23,45,42,0.2
2014,8,20,16,88.54,1008,23,315,5,0
2014,8,20,17,88.54,1008,23,45,5,0.1
2014,8,20,18,88.54,1009,23,315,4,0.1
2014,8,20,19,94.07,1009,22,45,3,0.1
2014,8,20,20,94.07,1010,22,315,2,0
2014,8,20,21,94.07,1010,22,315,4,0
2014,8,20,22,94.07,1010,22,315,6,0
2014,8,20,23,94.07,1010,22,225,2,0
2014,8,21,0,100,1010,21,225,4,0
2014,8,21,1,100,1010,21,225,5,0
2014,8,21,2,100,1010,21,None,0,0
2014,8,21,3,100,1010,21,None,0,0
2014,8,21,4,94.03,1010,21,None,0,0
2014,8,21,5,100,1010,20,225,1,None
2014,8,21,6,94.03,1010,21,225,3,None
2014,8,21,7,100,1011,22,None,0,0
2014,8,21,8,88.7,1011,25,None,1,0
2014,8,21,9,78.68,1011,26,None,2,0
2014,8,21,10,65.83,1011,28,225,2,0
2014,8,21,11,65.83,1011,28,None,1,0
2014,8,21,12,62.13,1010,29,45,2,0
2014,8,21,13,62.13,1010,29,225,2,0
2014,8,21,14,62.35,1010,30,225,3,0
2014,8,21,15,62.13,1009,29,315,2,0
2014,8,21,16,58.65,1009,30,315,4,0
2014,8,21,17,70.17,1009,29,45,5,0
2014,8,21,18,69.98,1009,28,135,5,0
2014,8,21,19,74.19,1010,27,135,9,0
2014,8,21,20,74.19,1011,27,135,13,0
2014,8,21,21,78.68,1011,26,135,17,0
2014,8,21,22,83.48,1011,25,135,20,0
2014,8,21,23,83.48,1011,25,135,23,0
2014,8,22,0,88.7,1011,25,135,26,0
2014,8,22,1,88.7,1011,25,135,29,0
2014,8,22,2,94.16,1011,24,135,32,0
2014,8,22,3,94.16,1011,24,135,34,0
2014,8,22,4,94.16,1011,24,45,2,0
2014,8,22,5,94.16,1011,24,45,3,0
2014,8,22,6,88.7,1010,25,135,2,0
2014,8,22,7,94.2,1011,25,135,4,0
2014,8,22,8,88.78,1011,26,135,7,0
2014,8,22,9,83.71,1011,27,135,11,0
2014,8,22,10,74.52,1011,29,135,14,0
2014,8,22,11,70.36,1011,30,135,17,0
2014,8,22,12,66.45,1010,31,135,20,0
2014,8,22,13,66.45,1009,31,135,23,0
2014,8,22,14,66.45,1009,31,135,27,0
2014,8,22,15,66.45,1008,31,135,32,0
2014,8,22,16,70.36,1008,30,135,37,0
2014,8,22,17,74.52,1008,29,135,43,0
2014,8,22,18,78.97,1008,28,135,48,0
2014,8,22,19,78.97,1009,28,135,53,0
2014,8,22,20,83.71,1009,27,135,57,0
2014,8,22,21,83.71,1009,27,135,60,0
2014,8,22,22,83.71,1009,27,135,62,0
2014,8,22,23,88.86,1009,27,135,64,0
2014,8,23,0,88.86,1009,27,135,67,0
2014,8,23,1,94.25,1009,26,135,70,0
2014,8,23,2,94.25,1008,26,135,72,0
2014,8,23,3,88.86,1008,27,135,74,0
2014,8,23,4,94.25,1008,26,135,76,0
2014,8,23,5,94.25,1008,26,135,79,0
2014,8,23,6,94.25,1008,26,135,81,0
2014,8,23,7,88.86,1008,27,None,1,0
2014,8,23,8,88.86,1009,27,135,1,0
2014,8,23,9,83.82,1009,28,45,2,0
2014,8,23,10,79.25,1008,30,135,3,0
2014,8,23,11,66.66,1008,32,45,3,0
2014,8,23,12,66.66,1007,32,45,5,0.4
2014,8,23,13,66.45,1006,31,135,4,0
2014,8,23,14,66.45,1006,31,135,9,0
2014,8,23,15,70.54,1006,31,135,14,0
2014,8,23,16,70.54,1006,31,135,18,0
2014,8,23,17,74.69,1006,30,135,21,0
2014,8,23,18,79.25,1006,30,135,25,0
2014,8,23,19,74.52,1007,29,135,30,0
2014,8,23,20,79.11,1007,29,135,33,0
2014,8,23,21,79.11,1007,29,135,37,0
2014,8,23,22,83.94,1007,29,135,40,0
2014,8,23,23,88.94,1007,28,135,42,0
2014,8,24,0,88.94,1007,28,135,43,0
2014,8,24,1,88.94,1007,28,None,0,0
2014,8,24,2,88.94,1006,28,225,1,0
2014,8,24,3,94.29,1005,27,135,2,0
2014,8,24,4,88.86,1005,27,225,2,0
2014,8,24,5,88.86,1005,27,225,4,0
2014,8,24,6,88.86,1006,27,135,2,0
2014,8,24,7,83.82,1006,28,225,3,0
2014,8,24,8,79.25,1006,30,225,6,0
2014,8,24,9,70.73,1006,32,225,10,0
2014,8,24,10,66.86,1006,33,225,15,0
2014,8,24,11,63.23,1005,34,225,18,0
2014,8,24,12,63.23,1005,34,225,23,0
2014,8,24,13,59.59,1005,34,225,28,0
2014,8,24,14,59.59,1004,34,225,32,0
2014,8,24,15,63.01,1004,33,225,36,0
2014,8,24,16,63.01,1003,33,225,40,0
2014,8,24,17,70.73,1004,32,225,44,0
2014,8,24,18,70.73,1004,32,225,47,0
2014,8,24,19,74.85,1005,31,135,5,0
2014,8,24,20,74.85,1006,31,225,6,12.8
2014,8,24,21,94.25,1008,26,315,3,9.6
2014,8,24,22,94.25,1007,26,315,7,4.1
2014,8,24,23,88.78,1007,26,225,2,6.8
2014,8,25,0,94.25,1007,26,225,6,0
2014,8,25,1,88.7,1007,25,315,5,0
2014,8,25,2,88.7,1007,25,315,10,0
2014,8,25,3,88.7,1007,25,315,16,0
2014,8,25,4,88.7,1008,25,315,20,0
2014,8,25,5,83.48,1008,25,315,24,0
2014,8,25,6,88.7,1009,25,315,27,0
2014,8,25,7,88.7,1009,25,315,31,0
2014,8,25,8,83.6,1010,26,315,34,0
2014,8,25,9,78.82,1011,27,315,38,0
2014,8,25,10,78.82,1011,27,315,42,0
2014,8,25,11,78.82,1011,27,315,46,0
2014,8,25,12,74.35,1010,28,315,51,0
2014,8,25,13,66.25,1010,30,315,55,0
2014,8,25,14,66.04,1010,29,315,60,0
2014,8,25,15,62.35,1010,30,315,66,0
2014,8,25,16,62.35,1009,30,315,71,0
2014,8,25,17,66.04,1010,29,315,75,0
2014,8,25,18,65.83,1010,28,45,5,0
2014,8,25,19,69.79,1011,27,45,9,0
2014,8,25,20,74.19,1012,27,45,12,0
2014,8,25,21,78.68,1012,26,45,15,0
2014,8,25,22,83.48,1013,25,45,18,0
2014,8,25,23,83.48,1013,25,45,20,0
2014,8,26,0,78.68,1013,26,45,22,0
2014,8,26,1,83.6,1013,26,135,2,0
2014,8,26,2,88.7,1013,25,None,1,0
2014,8,26,3,88.7,1013,25,225,1,0
2014,8,26,4,88.7,1013,25,None,0,0
2014,8,26,5,94.16,1013,24,45,2,0
2014,8,26,6,83.48,1014,25,45,4,0
2014,8,26,7,78.68,1014,26,45,5,0
2014,8,26,8,65.62,1014,27,45,7,0
2014,8,26,9,61.9,1015,28,45,9,0
2014,8,26,10,58.42,1015,29,135,3,0
2014,8,26,11,58.42,1015,29,45,3,0
2014,8,26,12,55.15,1014,30,135,3,0
2014,8,26,13,62.13,1014,29,225,2,0
2014,8,26,14,69.98,1013,28,135,4,0.1
2014,8,26,15,69.98,1013,28,135,7,0
2014,8,26,16,70.17,1013,29,135,11,0
2014,8,26,17,69.98,1013,28,135,15,0
2014,8,26,18,74.19,1013,27,135,18,0
2014,8,26,19,69.79,1014,27,135,21,0
2014,8,26,20,69.79,1014,27,135,24,0
2014,8,26,21,69.79,1014,27,135,27,0
2014,8,26,22,69.79,1014,27,135,30,0
2014,8,26,23,78.68,1015,26,135,33,1.6
2014,8,27,0,73.67,1015,24,135,35,1.1
2014,8,27,1,94.07,1015,22,45,4,0.1
2014,8,27,2,83.25,1014,23,45,7,0
2014,8,27,3,88.54,1014,23,None,0,0
2014,8,27,4,88.54,1013,23,135,1,0.2
2014,8,27,5,94.07,1014,22,45,2,0
2014,8,27,6,88.54,1014,23,45,4,0.3
2014,8,27,7,83.37,1014,24,45,7,0
2014,8,27,8,83.37,1014,24,225,3,1.6
